timestamp,source,target
0,71,79
0,71,85
0,71,87
0,71,94
0,71,98
0,72,73
0,72,82
0,72,83
0,72,92
0,73,86
0,73,95
0,73,98
0,74,95
0,75,78
0,75,84
0,75,92
0,75,95
0,77,92
0,77,93
0,78,79
0,78,81
0,78,96
0,78,97
0,79,94
0,80,82
0,80,88
0,80,92
0,80,98
0,81,85
0,81,97
0,82,83
0,83,92
0,83,98
0,84,88
0,84,90
0,84,93
0,85,88
0,85,90
0,85,93
0,86,93
0,86,97
0,87,91
0,88,90
0,89,97
0,90,94
0,91,95
0,94,97
0,98,99
1,0,16
1,0,30
1,0,36
1,0,39
1,0,43
1,0,44
1,0,46
1,0,53
1,0,54
1,0,74
1,0,79
1,0,87
1,0,98
1,0,99
1,1,15
1,1,17
1,1,37
1,1,39
1,1,45
1,1,47
1,1,53
1,1,54
1,1,67
1,1,70
1,1,76
1,1,77
1,1,93
1,1,95
1,2,7
1,2,9
1,2,19
1,2,20
1,2,21
1,2,27
1,2,38
1,2,49
1,2,58
1,2,62
1,2,67
1,2,82
1,2,91
1,2,98
1,3,7
1,3,26
1,3,30
1,3,36
1,3,43
1,3,57
1,3,58
1,3,89
1,4,11
1,4,14
1,4,17
1,4,24
1,4,43
1,4,46
1,4,58
1,4,62
1,4,97
1,5,10
1,5,12
1,5,17
1,5,42
1,5,47
1,5,60
1,5,67
1,5,84
1,5,89
1,6,19
1,6,21
1,6,22
1,6,35
1,6,56
1,6,65
1,6,76
1,6,82
1,6,85
1,6,95
1,6,97
1,7,24
1,7,46
1,7,65
1,7,71
1,7,93
1,8,13
1,8,14
1,8,18
1,8,24
1,8,26
1,8,31
1,8,50
1,8,81
1,8,82
1,8,87
1,8,89
1,9,15
1,9,24
1,9,26
1,9,29
1,9,42
1,9,49
1,9,59
1,9,60
1,9,64
1,9,81
1,9,87
1,9,94
1,9,95
1,10,21
1,10,38
1,10,40
1,10,72
1,10,80
1,10,97
1,11,38
1,11,42
1,11,49
1,11,50
1,11,51
1,11,56
1,11,57
1,11,60
1,11,63
1,11,75
1,11,81
1,11,92
1,11,94
1,12,13
1,12,22
1,12,23
1,12,28
1,12,46
1,12,63
1,12,72
1,12,78
1,12,83
1,12,96
1,13,49
1,13,56
1,13,62
1,13,66
1,13,68
1,13,69
1,13,76
1,13,78
1,13,81
1,13,82
1,13,94
1,13,97
1,14,17
1,14,21
1,14,25
1,14,26
1,14,29
1,14,42
1,14,49
1,14,63
1,14,64
1,14,69
1,14,75
1,15,22
1,15,23
1,15,25
1,15,33
1,15,37
1,15,38
1,15,43
1,15,46
1,15,48
1,15,57
1,15,84
1,15,94
1,15,96
1,15,98
1,16,39
1,16,45
1,16,51
1,16,65
1,16,67
1,16,69
1,16,92
1,17,18
1,17,30
1,17,36
1,17,39
1,17,44
1,17,48
1,17,50
1,17,51
1,17,56
1,17,57
1,17,62
1,17,66
1,17,68
1,17,89
1,18,38
1,18,42
1,18,43
1,18,44
1,18,59
1,18,82
1,18,84
1,18,88
1,18,89
1,19,25
1,19,33
1,19,41
1,19,46
1,19,50
1,19,54
1,19,56
1,19,66
1,19,68
1,19,75
1,19,79
1,19,80
1,19,88
1,20,39
1,20,44
1,20,71
1,20,74
1,20,85
1,20,92
1,20,99
1,21,23
1,21,39
1,21,51
1,21,55
1,21,60
1,21,74
1,21,81
1,21,91
1,21,93
1,21,97
1,22,43
1,22,51
1,22,55
1,22,57
1,22,60
1,22,66
1,22,67
1,22,68
1,22,87
1,23,83
1,23,87
1,23,92
1,23,95
1,24,35
1,24,47
1,24,52
1,24,62
1,24,69
1,24,81
1,24,88
1,25,48
1,25,55
1,25,57
1,25,71
1,25,79
1,25,96
1,25,97
1,26,41
1,26,49
1,26,51
1,26,86
1,26,89
1,26,93
1,26,94
1,26,99
1,27,28
1,27,36
1,27,41
1,27,43
1,27,44
1,27,66
1,27,69
1,27,78
1,27,93
1,27,99
1,28,51
1,28,61
1,28,63
1,28,75
1,28,80
1,28,98
1,29,64
1,29,68
1,29,72
1,29,94
1,30,32
1,30,37
1,30,39
1,30,45
1,30,49
1,30,66
1,30,75
1,30,84
1,30,88
1,31,34
1,31,38
1,31,42
1,31,44
1,31,55
1,31,59
1,31,81
1,31,82
1,31,83
1,31,87
1,31,89
1,31,90
1,31,98
1,32,43
1,32,45
1,32,47
1,32,48
1,32,52
1,32,59
1,32,66
1,32,67
1,32,72
1,32,74
1,32,75
1,32,77
1,33,34
1,33,35
1,33,39
1,33,43
1,33,52
1,33,61
1,33,66
1,33,67
1,33,73
1,33,89
1,33,92
1,34,35
1,34,39
1,34,43
1,34,51
1,34,64
1,34,70
1,34,75
1,34,78
1,34,79
1,34,85
1,34,90
1,35,45
1,35,47
1,35,51
1,35,52
1,35,57
1,35,61
1,35,62
1,35,63
1,35,65
1,35,66
1,35,69
1,35,86
1,35,95
1,35,97
1,35,98
1,36,38
1,36,40
1,36,67
1,36,69
1,36,71
1,36,83
1,36,94
1,37,45
1,37,49
1,37,53
1,37,62
1,37,76
1,37,78
1,37,80
1,37,82
1,37,97
1,38,60
1,38,63
1,38,75
1,38,78
1,38,80
1,38,92
1,38,94
1,38,95
1,38,96
1,39,51
1,39,65
1,39,71
1,39,83
1,39,88
1,39,93
1,40,44
1,40,62
1,40,64
1,40,69
1,40,75
1,41,65
1,41,74
1,41,75
1,41,81
1,41,95
1,41,97
1,42,45
1,42,49
1,42,61
1,42,84
1,43,53
1,43,60
1,43,64
1,43,79
1,43,80
1,43,83
1,43,94
1,44,46
1,44,47
1,44,57
1,44,61
1,44,62
1,44,65
1,44,74
1,44,78
1,44,86
1,44,87
1,44,96
1,45,47
1,45,55
1,45,57
1,45,63
1,45,84
1,45,93
1,45,98
1,46,47
1,46,52
1,46,56
1,46,58
1,46,59
1,46,67
1,46,68
1,46,71
1,46,94
1,47,54
1,47,70
1,47,80
1,47,85
1,48,54
1,48,75
1,48,94
1,49,53
1,49,55
1,49,58
1,49,59
1,49,69
1,49,81
1,49,90
1,49,96
1,50,51
1,50,55
1,50,62
1,50,64
1,50,87
1,50,94
1,51,69
1,51,79
1,51,85
1,51,87
1,51,93
1,51,99
1,52,55
1,52,68
1,52,74
1,52,80
1,52,83
1,52,86
1,52,91
1,52,93
1,52,99
1,53,59
1,53,61
1,53,64
1,53,86
1,53,90
1,54,58
1,54,59
1,54,61
1,54,76
1,54,87
1,54,94
1,54,99
1,55,67
1,55,72
1,55,73
1,55,89
1,55,99
1,56,60
1,56,65
1,56,75
1,56,89
1,56,91
1,57,59
1,57,61
1,57,62
1,57,63
1,57,64
1,57,65
1,57,69
1,57,79
1,58,75
1,58,85
1,58,87
1,59,60
1,59,70
1,60,67
1,60,71
1,60,76
1,60,84
1,60,86
1,60,96
1,61,67
1,61,69
1,62,78
1,62,92
1,62,94
1,62,96
1,62,98
1,63,64
1,63,69
1,63,76
1,63,83
1,63,85
1,63,88
1,63,93
1,64,66
1,65,66
1,65,69
1,65,86
1,66,74
1,66,77
1,66,93
1,67,81
1,67,93
1,68,75
1,68,81
1,68,85
1,68,92
1,69,73
1,69,75
1,69,82
1,69,90
1,69,91
1,69,94
1,70,71
1,70,73
1,70,90
1,70,91
1,70,96
1,70,98
1,71,72
1,71,78
1,71,83
1,71,91
1,71,97
1,73,74
1,73,82
1,73,91
1,74,82
1,74,89
1,74,95
1,75,79
1,75,87
1,75,95
1,76,78
1,76,79
1,77,78
1,77,81
1,77,96
1,77,98
1,78,95
1,79,81
1,79,82
1,79,88
1,80,82
1,80,83
1,81,87
1,81,98
1,82,86
1,82,88
1,82,89
1,84,89
1,84,95
1,84,99
1,85,86
1,85,93
1,86,90
1,86,91
1,86,98
1,87,88
1,88,90
1,88,91
1,88,93
1,89,93
1,90,93
1,90,95
1,91,99
2,0,1
2,0,29
2,0,46
2,0,54
2,0,70
2,0,78
2,0,89
2,0,97
2,1,7
2,1,12
2,1,15
2,1,24
2,1,61
2,1,68
2,1,73
2,1,74
2,1,80
2,1,85
2,1,86
2,1,89
2,1,90
2,1,94
2,1,99
2,2,6
2,2,12
2,2,18
2,2,38
2,2,41
2,2,44
2,2,59
2,2,61
2,2,79
2,2,85
2,2,87
2,2,89
2,2,91
2,3,18
2,3,23
2,3,33
2,3,40
2,3,46
2,3,52
2,3,61
2,3,72
2,3,74
2,3,79
2,3,84
2,3,93
2,3,96
2,4,5
2,4,17
2,4,20
2,4,33
2,4,34
2,4,36
2,4,55
2,4,66
2,4,82
2,4,99
2,5,11
2,5,15
2,5,16
2,5,20
2,5,22
2,5,27
2,5,40
2,5,42
2,5,63
2,5,65
2,5,68
2,5,83
2,5,85
2,5,99
2,6,11
2,6,21
2,6,28
2,6,34
2,6,48
2,6,63
2,6,69
2,6,70
2,6,76
2,6,95
2,7,9
2,7,44
2,7,53
2,7,55
2,7,56
2,7,57
2,7,68
2,7,75
2,7,85
2,7,86
2,8,38
2,8,59
2,8,79
2,8,90
2,8,96
2,8,97
2,9,22
2,9,25
2,9,26
2,9,36
2,9,42
2,9,53
2,9,65
2,9,74
2,9,78
2,9,81
2,9,90
2,10,11
2,10,12
2,10,40
2,10,45
2,10,52
2,10,55
2,10,56
2,10,59
2,10,61
2,10,75
2,10,83
2,10,85
2,10,86
2,10,89
2,11,36
2,11,43
2,11,48
2,11,58
2,11,63
2,11,77
2,11,79
2,11,82
2,11,84
2,11,90
2,11,92
2,12,36
2,12,42
2,12,48
2,12,51
2,12,58
2,12,64
2,12,75
2,12,81
2,12,89
2,13,34
2,13,35
2,13,37
2,13,51
2,13,59
2,13,62
2,13,81
2,13,86
2,13,90
2,13,91
2,13,98
2,14,27
2,14,33
2,14,38
2,14,39
2,14,42
2,14,46
2,14,74
2,14,80
2,14,84
2,14,85
2,14,87
2,15,22
2,15,25
2,15,26
2,15,28
2,15,36
2,15,37
2,15,46
2,15,66
2,15,72
2,15,79
2,15,92
2,15,97
2,16,22
2,16,26
2,16,47
2,16,56
2,16,57
2,16,68
2,16,69
2,16,73
2,16,90
2,16,95
2,17,31
2,17,37
2,17,39
2,17,41
2,17,42
2,17,48
2,17,70
2,17,71
2,17,76
2,18,23
2,18,40
2,18,41
2,18,78
2,18,89
2,18,95
2,19,32
2,19,33
2,19,40
2,19,63
2,19,65
2,19,70
2,19,72
2,19,75
2,19,76
2,19,91
2,19,96
2,19,97
2,20,33
2,20,43
2,20,51
2,20,59
2,20,64
2,20,67
2,20,73
2,20,78
2,20,80
2,20,86
2,20,93
2,21,34
2,21,42
2,21,50
2,21,52
2,21,71
2,21,72
2,21,76
2,21,92
2,21,99
2,22,36
2,22,39
2,22,41
2,22,42
2,22,45
2,22,67
2,22,85
2,22,86
2,22,96
2,23,35
2,23,36
2,23,42
2,23,46
2,23,48
2,23,49
2,23,58
2,23,59
2,23,61
2,23,63
2,23,71
2,23,79
2,23,85
2,23,89
2,23,91
2,23,92
2,24,30
2,24,35
2,24,46
2,24,73
2,24,83
2,24,85
2,25,29
2,25,30
2,25,36
2,25,44
2,25,51
2,25,53
2,25,56
2,25,73
2,25,85
2,25,90
2,25,93
2,25,94
2,26,43
2,26,50
2,26,54
2,26,55
2,26,67
2,26,90
2,26,94
2,26,97
2,27,36
2,27,37
2,27,43
2,27,69
2,27,70
2,27,71
2,27,76
2,27,78
2,28,54
2,28,55
2,28,79
2,28,93
2,28,94
2,29,43
2,29,46
2,29,51
2,29,58
2,29,62
2,29,64
2,29,80
2,29,85
2,29,87
2,30,37
2,30,38
2,30,40
2,30,68
2,30,69
2,30,71
2,30,99
2,31,54
2,31,58
2,31,63
2,31,69
2,31,70
2,32,34
2,32,47
2,32,55
2,32,65
2,32,82
2,32,94
2,33,55
2,33,56
2,33,69
2,33,78
2,33,83
2,33,84
2,33,91
2,34,47
2,34,99
2,35,45
2,35,50
2,35,54
2,35,91
2,35,93
2,35,98
2,35,99
2,36,39
2,36,42
2,36,62
2,36,68
2,36,71
2,36,79
2,36,81
2,36,85
2,36,88
2,36,92
2,36,98
2,37,41
2,37,55
2,37,63
2,37,65
2,37,72
2,37,81
2,37,83
2,38,39
2,38,44
2,38,47
2,38,62
2,38,87
2,39,44
2,39,51
2,39,55
2,39,57
2,39,76
2,39,90
2,39,95
2,39,96
2,40,43
2,40,50
2,40,54
2,40,66
2,40,71
2,40,83
2,40,85
2,40,89
2,40,91
2,40,99
2,41,49
2,41,55
2,41,59
2,41,66
2,41,72
2,41,77
2,41,82
2,41,86
2,41,88
2,41,93
2,42,51
2,42,58
2,42,61
2,42,62
2,42,68
2,42,70
2,42,71
2,42,74
2,42,79
2,42,81
2,42,82
2,42,89
2,43,47
2,43,48
2,43,49
2,43,54
2,43,68
2,43,72
2,43,78
2,43,84
2,44,53
2,44,80
2,44,82
2,44,91
2,45,85
2,45,96
2,46,51
2,46,65
2,46,70
2,46,81
2,46,86
2,47,49
2,47,52
2,47,72
2,47,80
2,47,87
2,47,91
2,48,52
2,48,53
2,48,58
2,48,82
2,48,90
2,48,92
2,48,99
2,49,52
2,49,55
2,49,66
2,49,70
2,49,79
2,50,60
2,50,62
2,50,71
2,50,73
2,50,84
2,50,86
2,50,88
2,50,90
2,50,98
2,51,58
2,51,63
2,51,88
2,51,89
2,51,90
2,52,57
2,52,61
2,52,76
2,52,90
2,52,95
2,53,55
2,53,65
2,53,82
2,53,83
2,54,86
2,54,92
2,54,94
2,54,95
2,54,96
2,54,99
2,55,67
2,55,72
2,55,75
2,55,80
2,55,92
2,56,58
2,56,65
2,56,70
2,56,89
2,56,90
2,56,94
2,57,58
2,57,70
2,57,85
2,57,92
2,58,82
2,58,85
2,59,72
2,59,74
2,59,83
2,59,84
2,59,91
2,60,71
2,60,74
2,60,84
2,60,91
2,60,94
2,61,62
2,61,71
2,61,79
2,62,89
2,62,91
2,63,78
2,63,83
2,63,88
2,63,97
2,64,69
2,64,74
2,64,81
2,64,86
2,64,92
2,64,99
2,65,70
2,65,80
2,65,94
2,66,94
2,67,68
2,67,81
2,68,75
2,69,88
2,69,98
2,70,73
2,70,76
2,70,80
2,71,83
2,72,77
2,72,81
2,72,82
2,72,99
2,73,82
2,73,91
2,73,93
2,73,97
2,74,79
2,74,85
2,74,89
2,74,91
2,74,94
2,75,84
2,75,94
2,76,82
2,76,98
2,76,99
2,77,80
2,77,88
2,77,96
2,78,85
2,79,91
2,79,93
2,79,97
2,80,83
2,80,92
2,82,86
2,82,87
2,82,95
2,83,84
2,83,89
2,83,95
2,84,89
2,84,97
2,84,98
2,85,86
2,85,92
2,85,94
2,85,99
2,86,87
2,86,90
2,86,92
2,87,93
2,89,91
2,89,99
2,90,95
2,92,96
2,93,99
2,94,97
3,0,2
3,0,11
3,0,25
3,0,26
3,0,40
3,0,60
3,0,67
3,0,68
3,0,71
3,0,76
3,0,82
3,0,88
3,1,10
3,1,28
3,1,34
3,1,41
3,1,61
3,1,62
3,1,64
3,1,65
3,1,72
3,1,74
3,1,90
3,2,7
3,2,16
3,2,17
3,2,26
3,2,29
3,2,43
3,2,48
3,2,61
3,2,83
3,2,88
3,2,95
3,2,98
3,3,16
3,3,18
3,3,34
3,3,40
3,3,47
3,3,60
3,3,67
3,3,72
3,3,73
3,3,88
3,4,18
3,4,20
3,4,25
3,4,49
3,4,56
3,4,57
3,4,64
3,4,81
3,4,97
3,5,13
3,5,14
3,5,39
3,5,41
3,5,60
3,5,61
3,5,80
3,5,83
3,5,84
3,5,87
3,5,88
3,6,15
3,6,26
3,6,55
3,6,58
3,6,66
3,6,89
3,6,96
3,7,10
3,7,17
3,7,27
3,7,45
3,7,46
3,7,49
3,7,53
3,7,55
3,7,60
3,7,70
3,7,78
3,7,81
3,7,87
3,7,94
3,8,14
3,8,29
3,8,35
3,8,43
3,8,45
3,8,46
3,8,54
3,8,76
3,8,85
3,8,91
3,9,11
3,9,12
3,9,19
3,9,24
3,9,25
3,9,26
3,9,31
3,9,41
3,9,44
3,9,48
3,9,53
3,9,64
3,9,65
3,9,71
3,9,72
3,9,73
3,9,74
3,9,75
3,9,91
3,10,32
3,10,40
3,10,50
3,10,57
3,10,86
3,10,87
3,10,88
3,10,98
3,10,99
3,11,16
3,11,19
3,11,21
3,11,25
3,11,40
3,11,46
3,11,55
3,11,62
3,11,64
3,11,66
3,11,69
3,11,82
3,11,90
3,11,99
3,12,13
3,12,19
3,12,21
3,12,23
3,12,42
3,12,43
3,12,53
3,12,54
3,12,59
3,12,60
3,12,71
3,12,79
3,12,81
3,12,87
3,12,90
3,13,18
3,13,24
3,13,44
3,13,52
3,13,57
3,13,87
3,14,15
3,14,37
3,14,66
3,14,68
3,14,72
3,14,94
3,15,28
3,15,29
3,15,31
3,15,49
3,15,74
3,15,75
3,15,77
3,15,92
3,15,95
3,16,26
3,16,41
3,16,62
3,16,86
3,16,92
3,17,31
3,17,44
3,17,45
3,17,53
3,17,54
3,17,57
3,17,59
3,17,60
3,17,63
3,17,67
3,17,72
3,17,74
3,17,82
3,17,90
3,17,93
3,17,96
3,18,22
3,18,33
3,18,35
3,18,41
3,18,46
3,18,62
3,18,63
3,18,64
3,18,65
3,18,77
3,18,92
3,18,98
3,19,22
3,19,30
3,19,46
3,19,51
3,19,63
3,19,64
3,19,89
3,19,98
3,20,36
3,20,51
3,20,53
3,20,55
3,20,59
3,20,87
3,21,22
3,21,27
3,21,30
3,21,32
3,21,49
3,21,68
3,21,72
3,21,75
3,21,78
3,21,84
3,22,29
3,22,37
3,22,44
3,22,45
3,22,50
3,22,73
3,22,75
3,22,76
3,22,79
3,22,83
3,22,97
3,23,36
3,23,41
3,23,48
3,23,59
3,23,72
3,23,78
3,23,83
3,23,86
3,23,87
3,24,28
3,24,34
3,24,41
3,24,50
3,24,66
3,24,75
3,24,77
3,24,82
3,25,36
3,25,61
3,25,63
3,25,64
3,25,68
3,25,76
3,25,79
3,25,84
3,25,91
3,25,97
3,26,30
3,26,35
3,26,41
3,26,43
3,26,48
3,26,53
3,26,72
3,26,74
3,26,81
3,26,82
3,26,84
3,26,88
3,26,90
3,27,28
3,27,29
3,27,30
3,27,31
3,27,42
3,27,43
3,27,64
3,27,66
3,27,74
3,27,75
3,27,81
3,27,88
3,27,99
3,28,40
3,28,59
3,28,63
3,28,73
3,28,79
3,28,83
3,28,86
3,29,44
3,29,68
3,29,98
3,29,99
3,30,31
3,30,35
3,30,49
3,30,65
3,30,81
3,30,91
3,31,47
3,31,60
3,31,64
3,31,65
3,31,66
3,31,69
3,31,72
3,31,93
3,31,94
3,32,34
3,32,37
3,32,42
3,32,47
3,32,58
3,32,70
3,32,75
3,32,81
3,32,87
3,32,88
3,32,97
3,32,99
3,33,40
3,33,41
3,33,51
3,33,62
3,33,67
3,33,86
3,33,92
3,33,95
3,33,97
3,33,99
3,34,35
3,34,48
3,34,74
3,34,75
3,34,81
3,35,39
3,35,48
3,35,49
3,35,59
3,35,70
3,35,71
3,35,73
3,35,75
3,35,99
3,36,53
3,36,56
3,36,63
3,36,72
3,36,73
3,36,74
3,37,42
3,37,50
3,37,56
3,37,66
3,37,96
3,38,44
3,38,51
3,38,61
3,38,84
3,38,85
3,39,40
3,39,57
3,39,81
3,39,82
3,39,88
3,39,95
3,39,96
3,40,58
3,40,79
3,40,96
3,40,97
3,41,46
3,41,51
3,41,57
3,41,61
3,41,69
3,41,80
3,41,99
3,42,45
3,42,52
3,42,53
3,42,66
3,42,74
3,42,82
3,42,91
3,43,45
3,43,59
3,43,61
3,43,69
3,43,76
3,43,92
3,44,47
3,44,50
3,44,51
3,44,57
3,44,68
3,44,76
3,44,80
3,44,89
3,44,97
3,45,66
3,45,81
3,45,86
3,45,91
3,46,54
3,46,61
3,46,68
3,46,77
3,46,85
3,46,87
3,46,88
3,47,49
3,47,50
3,47,61
3,47,66
3,47,82
3,47,93
3,47,94
3,48,52
3,48,55
3,48,57
3,48,59
3,48,68
3,48,74
3,48,85
3,48,93
3,49,61
3,49,63
3,49,77
3,49,83
3,49,88
3,49,92
3,49,96
3,50,55
3,50,58
3,50,67
3,50,75
3,50,76
3,50,79
3,50,82
3,50,89
3,50,93
3,51,58
3,51,61
3,51,62
3,51,63
3,51,78
3,51,88
3,51,93
3,52,60
3,52,64
3,52,72
3,52,73
3,52,87
3,52,90
3,52,94
3,53,58
3,53,59
3,53,69
3,53,73
3,53,85
3,54,60
3,54,61
3,54,74
3,54,82
3,54,89
3,54,92
3,55,62
3,55,67
3,55,75
3,55,87
3,55,88
3,55,92
3,55,93
3,55,95
3,55,96
3,56,60
3,56,65
3,56,69
3,56,76
3,56,77
3,56,92
3,57,61
3,57,72
3,57,75
3,57,89
3,58,63
3,58,73
3,58,75
3,58,77
3,58,94
3,59,60
3,59,72
3,59,82
3,59,83
3,59,86
3,60,78
3,60,86
3,61,66
3,61,70
3,61,78
3,61,88
3,61,95
3,61,99
3,62,71
3,62,76
3,62,82
3,62,87
3,62,93
3,62,96
3,62,97
3,63,65
3,63,75
3,63,76
3,63,88
3,64,68
3,64,76
3,64,81
3,64,86
3,65,70
3,65,83
3,65,85
3,65,91
3,66,67
3,66,80
3,67,81
3,68,76
3,68,93
3,69,87
3,69,90
3,69,96
3,69,98
3,70,78
3,70,82
3,70,90
3,71,79
3,71,92
3,72,92
3,72,97
3,73,75
3,73,83
3,73,92
3,73,94
3,74,77
3,74,78
3,74,81
3,75,77
3,75,78
3,75,89
3,75,90
3,75,93
3,75,95
3,75,96
3,75,99
3,76,84
3,76,97
3,77,78
3,77,81
3,78,98
3,79,85
3,79,87
3,79,95
3,79,96
3,79,98
3,80,85
3,80,87
3,80,93
3,80,95
3,81,90
3,81,95
3,81,98
3,82,87
3,82,91
3,83,96
3,84,99
3,85,87
3,85,89
3,86,90
3,86,92
3,86,94
3,87,90
3,87,94
3,88,94
3,89,94
4,0,19
4,0,22
4,0,23
4,0,26
4,0,31
4,0,33
4,0,35
4,0,38
4,0,40
4,0,49
4,0,52
4,0,56
4,0,57
4,0,63
4,0,64
4,0,70
4,0,80
4,0,93
4,0,99
4,1,8
4,1,9
4,1,18
4,1,40
4,1,50
4,1,59
4,1,63
4,1,70
4,1,75
4,1,81
4,1,88
4,1,93
4,2,5
4,2,7
4,2,10
4,2,26
4,2,30
4,2,51
4,2,77
4,2,82
4,2,87
4,2,91
4,3,8
4,3,12
4,3,32
4,3,35
4,3,37
4,3,42
4,3,46
4,3,63
4,3,65
4,3,83
4,3,91
4,4,10
4,4,13
4,4,28
4,4,56
4,4,66
4,4,96
4,5,14
4,5,16
4,5,24
4,5,25
